,sto_loc,LU,GMRES
71,"[-0.03808594 -0.04394531 -0.23925781 -0.47558594  0.17285156  0.26464844
  0.46972656 -0.02050781  0.26269531  0.10058594]",False,6
72,"[ 0.03808594  0.04394531  0.23925781  0.47558594 -0.17285156 -0.26464844
 -0.46972656  0.02050781 -0.26269531 -0.10058594]",False,6
73,"[-0.04003906  0.18457031  0.00488281  0.39746094 -0.12597656 -0.31152344
 -0.17285156  0.28613281  0.09667969 -0.02246094]",False,5
74,"[ 0.04003906 -0.18457031 -0.00488281 -0.39746094  0.12597656  0.31152344
  0.17285156 -0.28613281 -0.09667969  0.02246094]",False,5
75,"[-0.00292969 -0.15722656  0.36621094 -0.19042969 -0.44824219 -0.36425781
  0.03613281  0.45996094  0.25097656  0.31542969]",False,5
76,"[ 0.00292969  0.15722656 -0.36621094  0.19042969  0.44824219  0.36425781
 -0.03613281 -0.45996094 -0.25097656 -0.31542969]",False,5
77,"[ 0.05810547 -0.04833984  0.23681641  0.27685547 -0.10986328  0.39111328
  0.11669922 -0.12255859  0.18896484  0.41064453]",False,6
78,"[-0.05810547  0.04833984 -0.23681641 -0.27685547  0.10986328 -0.39111328
 -0.11669922  0.12255859 -0.18896484 -0.41064453]",False,6
79,"[ 0.00048828  0.19287109  0.43896484 -0.46826172  0.07470703 -0.10595703
  0.16064453 -0.07666016 -0.20849609  0.28076172]",False,6
80,"[-0.00048828 -0.19287109 -0.43896484  0.46826172 -0.07470703  0.10595703
 -0.16064453  0.07666016  0.20849609 -0.28076172]",False,6
81,"[-0.04296875  0.02734375  0.37109375  0.20703125  0.42578125  0.32421875
 -0.13671875 -0.25390625  0.34765625  0.29296875]",False,6
82,"[ 0.04296875 -0.02734375 -0.37109375 -0.20703125 -0.42578125 -0.32421875
  0.13671875  0.25390625 -0.34765625 -0.29296875]",False,6
83,"[ 0.06591797  0.03759766  0.26025391 -0.21533203  0.08544922 -0.30419922
 -0.31298828 -0.34912109 -0.14697266 -0.09716797]",False,6
84,"[-0.06591797 -0.03759766 -0.26025391  0.21533203 -0.08544922  0.30419922
  0.31298828  0.34912109  0.14697266  0.09716797]",False,6
85,"[-0.05078125 -0.05859375  0.34765625 -0.30078125  0.23046875  0.01953125
  0.29296875 -0.02734375 -0.31640625 -0.19921875]",False,6
86,"[ 0.05078125  0.05859375 -0.34765625  0.30078125 -0.23046875 -0.01953125
 -0.29296875  0.02734375  0.31640625  0.19921875]",False,5
87,"[-0.02099609 -0.29345703  0.12451172  0.13525391 -0.21240234 -0.44384766
  0.09228516  0.29638672 -0.03466797 -0.07275391]",False,6
88,"[ 0.02099609  0.29345703 -0.12451172 -0.13525391  0.21240234  0.44384766
 -0.09228516 -0.29638672  0.03466797  0.07275391]",False,6
89,"[ 0.00097656  0.38574219 -0.12207031  0.06347656  0.14941406 -0.21191406
  0.32128906 -0.15332031 -0.41699219 -0.43847656]",False,6
90,"[-0.00097656 -0.38574219  0.12207031 -0.06347656 -0.14941406  0.21191406
 -0.32128906  0.15332031  0.41699219  0.43847656]",False,6
91,"[ 0.02050781  0.10058594  0.43652344  0.33300781  0.13769531 -0.45019531
 -0.25292969 -0.21972656  0.24316406 -0.20800781]",False,6
92,"[-0.02050781 -0.10058594 -0.43652344 -0.33300781 -0.13769531  0.45019531
  0.25292969  0.21972656 -0.24316406  0.20800781]",False,6
93,"[-0.02246094  0.12792969 -0.19238281 -0.45996094 -0.43652344 -0.12597656
 -0.38964844 -0.47363281 -0.40917969  0.08496094]",False,6
94,"[ 0.02246094 -0.12792969  0.19238281  0.45996094  0.43652344  0.12597656
  0.38964844  0.47363281  0.40917969 -0.08496094]",False,6
95,"[ 0.02587891  0.22216797  0.26513672  0.18212891 -0.04052734  0.38427734
 -0.48583984 -0.06298828 -0.05029297 -0.11962891]",False,6
96,"[-0.02587891 -0.22216797 -0.26513672 -0.18212891  0.04052734 -0.38427734
  0.48583984  0.06298828  0.05029297  0.11962891]",False,6
97,"[-0.02490234  0.16357422 -0.38720703 -0.11865234  0.18994141  0.40380859
 -0.19287109 -0.09033203 -0.36669922 -0.31884766]",False,5
98,"[ 0.02490234 -0.16357422  0.38720703  0.11865234 -0.18994141 -0.40380859
  0.19287109  0.09033203  0.36669922  0.31884766]",False,5
99,"[ 0.07324219 -0.06933594 -0.15527344 -0.23925781  0.20605469  0.10644531
  0.09667969 -0.49902344 -0.27441406  0.11425781]",False,6
100,"[-0.07324219  0.06933594  0.15527344  0.23925781 -0.20605469 -0.10644531
 -0.09667969  0.49902344  0.27441406 -0.11425781]",False,6
101,"[-0.00683594  0.29980469 -0.14550781 -0.44433594 -0.04589844  0.48339844
 -0.24902344  0.07324219 -0.08105469  0.06933594]",False,5
102,"[ 0.00683594 -0.29980469  0.14550781  0.44433594  0.04589844 -0.48339844
  0.24902344 -0.07324219  0.08105469 -0.06933594]",False,5
103,"[-0.04345703 -0.16552734 -0.06787109 -0.32470703  0.35107422  0.43017578
 -0.29736328 -0.17724609 -0.44384766  0.01220703]",False,6
104,"[ 0.04345703  0.16552734  0.06787109  0.32470703 -0.35107422 -0.43017578
  0.29736328  0.17724609  0.44384766 -0.01220703]",False,6
105,"[ 0.05126953  0.25146484  0.09130859 -0.16748047 -0.15576172 -0.12548828
 -0.13232422 -0.04931641  0.10791016  0.47998047]",False,7
106,"[-0.05126953 -0.25146484 -0.09130859  0.16748047  0.15576172  0.12548828
  0.13232422  0.04931641 -0.10791016 -0.47998047]",False,6
107,"[ 0.05029297 -0.13427734  0.21337891 -0.23095703 -0.30517578  0.08642578
 -0.45361328  0.10400391 -0.47509766 -0.08154297]",False,5
108,"[-0.05029297  0.13427734 -0.21337891  0.23095703  0.30517578 -0.08642578
  0.45361328 -0.10400391  0.47509766  0.08154297]",False,5
109,"[-0.07080078  0.03369141  0.35009766 -0.10205078  0.16748047  0.36376953
 -0.29345703  0.11572266  0.23193359  0.28955078]",False,6
110,"[ 0.07080078 -0.03369141 -0.35009766  0.10205078 -0.16748047 -0.36376953
  0.29345703 -0.11572266 -0.23193359 -0.28955078]",False,6
111,"[-0.03125 -0.34375 -0.09375 -0.03125  0.21875 -0.21875 -0.28125 -0.09375
  0.34375  0.03125]",False,7
112,"[ 0.03125  0.34375  0.09375  0.03125 -0.21875  0.21875  0.28125  0.09375
 -0.34375 -0.03125]",False,6
113,"[ 0.02734375 -0.19921875 -0.41796875 -0.22265625  0.18359375  0.06640625
 -0.00390625 -0.29296875  0.32421875 -0.27734375]",False,6
114,"[-0.02734375  0.19921875  0.41796875  0.22265625 -0.18359375 -0.06640625
  0.00390625  0.29296875 -0.32421875  0.27734375]",False,6
115,"[ 0.06787109 -0.19091797  0.01611328 -0.08837891  0.38427734  0.27197266
  0.32958984  0.34423828  0.01904297  0.02587891]",False,5
116,"[-0.06787109  0.19091797 -0.01611328  0.08837891 -0.38427734 -0.27197266
 -0.32958984 -0.34423828 -0.01904297 -0.02587891]",False,5
117,"[ 0.00341797  0.35009766  0.07275391 -0.27783203 -0.47705078  0.25830078
  0.12451172  0.46337891 -0.45947266 -0.03466797]",False,6
118,"[-0.00341797 -0.35009766 -0.07275391  0.27783203  0.47705078 -0.25830078
 -0.12451172 -0.46337891  0.45947266  0.03466797]",False,6
119,"[ 0.0234375  0.2578125  0.0703125 -0.4765625 -0.4140625 -0.0859375
 -0.2890625  0.3203125 -0.0078125  0.4765625]",False,6
120,"[-0.0234375 -0.2578125 -0.0703125  0.4765625  0.4140625  0.0859375
  0.2890625 -0.3203125  0.0078125 -0.4765625]",False,6
121,"[-0.06054688  0.08398438 -0.43164062  0.06445312 -0.26367188  0.13867188
  0.08007812 -0.49414062 -0.14648438  0.18554688]",False,6
122,"[ 0.06054688 -0.08398438  0.43164062 -0.06445312  0.26367188 -0.13867188
 -0.08007812  0.49414062  0.14648438 -0.18554688]",False,6
123,"[-0.06103516 -0.10888672  0.12939453 -0.46728516 -0.33837891  0.24462891
 -0.08056641 -0.41748047  0.06201172 -0.09521484]",False,6
124,"[ 0.06103516  0.10888672 -0.12939453  0.46728516  0.33837891 -0.24462891
  0.08056641  0.41748047 -0.06201172  0.09521484]",False,6
125,"[ 0.00585938  0.31445312  0.26757812  0.38085938 -0.10351562 -0.27148438
 -0.07226562  0.08007812  0.49804688  0.36914062]",False,7
126,"[-0.00585938 -0.31445312 -0.26757812 -0.38085938  0.10351562  0.27148438
  0.07226562 -0.08007812 -0.49804688 -0.36914062]",False,6
127,"[-0.09130859 -0.06689453 -0.08642578 -0.43505859  0.02978516 -0.18603516
 -0.04052734  0.33544922 -0.01123047  0.49755859]",False,7
128,"[ 0.09130859  0.06689453  0.08642578  0.43505859 -0.02978516  0.18603516
  0.04052734 -0.33544922  0.01123047 -0.49755859]",False,7
129,"[-0.078125  0.140625 -0.234375 -0.078125  0.046875 -0.046875  0.296875
  0.265625  0.359375  0.078125]",False,6
130,"[ 0.078125 -0.140625  0.234375  0.078125 -0.046875  0.046875 -0.296875
 -0.265625 -0.359375 -0.078125]",False,6
131,"[ 0.03857422  0.23681641 -0.32177734  0.00732422 -0.09814453 -0.37060547
 -0.30908203 -0.05615234 -0.47119141  0.18017578]",False,6
132,"[-0.03857422 -0.23681641  0.32177734 -0.00732422  0.09814453  0.37060547
  0.30908203  0.05615234  0.47119141 -0.18017578]",False,6
133,"[-0.08105469 -0.01660156  0.13183594 -0.26855469 -0.40136719 -0.41113281
  0.33300781 -0.27441406 -0.38964844  0.39355469]",False,7
134,"[ 0.08105469  0.01660156 -0.13183594  0.26855469  0.40136719  0.41113281
 -0.33300781  0.27441406  0.38964844 -0.39355469]",False,6
135,"[ 0.01855469  0.32910156 -0.31933594  0.20605469 -0.16113281 -0.02636719
  0.10449219  0.08691406  0.07714844 -0.33105469]",False,6
136,"[-0.01855469 -0.32910156  0.31933594 -0.20605469  0.16113281  0.02636719
 -0.10449219 -0.08691406 -0.07714844  0.33105469]",False,6
137,"[ 0.05859375  0.14453125 -0.32421875 -0.19140625 -0.03515625  0.28515625
  0.27734375 -0.19921875 -0.01953125 -0.30859375]",False,6
138,"[-0.05859375 -0.14453125  0.32421875  0.19140625  0.03515625 -0.28515625
 -0.27734375  0.19921875  0.01953125  0.30859375]",False,6
139,"[ 0.06542969 -0.15527344 -0.17871094  0.25292969  0.01074219 -0.19824219
 -0.47363281 -0.27246094  0.06152344 -0.37792969]",False,5
140,"[-0.06542969  0.15527344  0.17871094 -0.25292969 -0.01074219  0.19824219
  0.47363281  0.27246094 -0.06152344  0.37792969]",False,5
141,"[-0.00830078 -0.27880859 -0.46240234 -0.03955078 -0.27001953 -0.19873047
  0.26904297  0.30322266 -0.45556641  0.22705078]",False,7
142,"[ 0.00830078  0.27880859  0.46240234  0.03955078  0.27001953  0.19873047
 -0.26904297 -0.30322266  0.45556641 -0.22705078]",False,6
143,"[-0.00927734  0.33544922 -0.34033203 -0.10302734 -0.41943359  0.01318359
 -0.05224609  0.45654297 -0.03857422 -0.33447266]",False,6
144,"[ 0.00927734 -0.33544922  0.34033203  0.10302734  0.41943359 -0.01318359
  0.05224609 -0.45654297  0.03857422  0.33447266]",False,5
145,"[ 0.04101562  0.20117188 -0.12695312 -0.33398438  0.27539062  0.09960938
  0.49414062 -0.43945312  0.48632812 -0.41601562]",False,6
146,"[-0.04101562 -0.20117188  0.12695312  0.33398438 -0.27539062 -0.09960938
 -0.49414062  0.43945312 -0.48632812  0.41601562]",False,6
147,"[-0.11132812  0.02539062 -0.08398438 -0.23632812 -0.03320312  0.15820312
  0.37304688  0.47851562 -0.46289062 -0.01367188]",False,7
148,"[ 0.11132812 -0.02539062  0.08398438  0.23632812  0.03320312 -0.15820312
 -0.37304688 -0.47851562  0.46289062  0.01367188]",False,7
149,"[ 0.03076172  0.15087891 -0.34521484  0.49951172 -0.29345703  0.32470703
  0.12060547  0.17041016 -0.13525391 -0.31201172]",False,5
150,"[-0.03076172 -0.15087891  0.34521484 -0.49951172  0.29345703 -0.32470703
 -0.12060547 -0.17041016  0.13525391  0.31201172]",False,5
151,"[ 0.03515625 -0.11328125 -0.39453125  0.28515625  0.37890625  0.37109375
 -0.43359375  0.48046875 -0.01171875  0.21484375]",False,5
152,"[-0.03515625  0.11328125  0.39453125 -0.28515625 -0.37890625 -0.37109375
  0.43359375 -0.48046875  0.01171875 -0.21484375]",False,5
153,"[-0.10107422  0.07568359  0.13427734 -0.06982422 -0.46435547 -0.06689453
 -0.25341797 -0.13134766  0.15869141 -0.11767578]",False,6
154,"[ 0.10107422 -0.07568359 -0.13427734  0.06982422  0.46435547  0.06689453
  0.25341797  0.13134766 -0.15869141  0.11767578]",False,6
155,"[-0.06884766 -0.19482422  0.10595703  0.02490234  0.46630859 -0.06005859
  0.34912109 -0.19091797  0.39794922  0.41259766]",False,6
156,"[ 0.06884766  0.19482422 -0.10595703 -0.02490234 -0.46630859  0.06005859
 -0.34912109  0.19091797 -0.39794922 -0.41259766]",False,6
157,"[ 0.07861328  0.05224609 -0.32666016 -0.39013672  0.02783203 -0.05908203
 -0.13623047 -0.34228516  0.43212891  0.20263672]",False,7
158,"[-0.07861328 -0.05224609  0.32666016  0.39013672 -0.02783203  0.05908203
  0.13623047  0.34228516 -0.43212891 -0.20263672]",False,6
159,"[ 0.02832031  0.18652344  0.45996094 -0.15917969  0.33300781 -0.14550781
  0.31738281 -0.44628906 -0.09277344  0.28417969]",False,6
160,"[-0.02832031 -0.18652344 -0.45996094  0.15917969 -0.33300781  0.14550781
 -0.31738281  0.44628906  0.09277344 -0.28417969]",False,6
161,"[-0.09375 -0.03125 -0.28125 -0.09375 -0.34375  0.34375  0.15625 -0.28125
  0.03125  0.09375]",False,7
162,"[ 0.09375  0.03125  0.28125  0.09375  0.34375 -0.34375 -0.15625  0.28125
 -0.03125 -0.09375]",False,7
163,"[ 0.08886719  0.10253906 -0.10839844 -0.22363281 -0.40332031 -0.28417969
  0.23730469  0.04785156  0.05371094  0.09863281]",False,7
164,"[-0.08886719 -0.10253906  0.10839844  0.22363281  0.40332031  0.28417969
 -0.23730469 -0.04785156 -0.05371094 -0.09863281]",False,7
165,"[ 0.04248047 -0.22021484  0.18994141  0.26123047  0.49951172 -0.21826172
 -0.02392578  0.33056641 -0.13916016  0.42626953]",False,5
166,"[-0.04248047  0.22021484 -0.18994141 -0.26123047 -0.49951172  0.21826172
  0.02392578 -0.33056641  0.13916016 -0.42626953]",False,5
167,"[ 0.02441406 -0.35644531 -0.05175781 -0.41308594 -0.26464844 -0.29785156
  0.03222656  0.16699219 -0.42480469  0.03808594]",False,6
168,"[-0.02441406  0.35644531  0.05175781  0.41308594  0.26464844  0.29785156
 -0.03222656 -0.16699219  0.42480469 -0.03808594]",False,6
169,"[-0.01074219 -0.24316406  0.34277344  0.30175781  0.35644531  0.33105469
  0.46582031 -0.31347656 -0.41308594 -0.17675781]",False,6
170,"[ 0.01074219  0.24316406 -0.34277344 -0.30175781 -0.35644531 -0.33105469
 -0.46582031  0.31347656  0.41308594  0.17675781]",False,6
171,"[ 0.01367188  0.40039062  0.29101562 -0.11132812  0.09179688  0.03320312
  0.49804688 -0.14648438  0.16210938 -0.13867188]",False,7
172,"[-0.01367188 -0.40039062 -0.29101562  0.11132812 -0.09179688 -0.03320312
 -0.49804688  0.14648438 -0.16210938  0.13867188]",False,7
173,"[ 0.07568359 -0.10498047  0.03955078  0.41943359 -0.42041016 -0.42333984
 -0.10009766  0.11767578 -0.31689453 -0.48193359]",False,6
174,"[-0.07568359  0.10498047 -0.03955078 -0.41943359  0.42041016  0.42333984
  0.10009766 -0.11767578  0.31689453  0.48193359]",False,6
175,"[-0.05224609  0.36279297  0.03076172  0.10400391  0.00634766  0.33740234
 -0.18896484  0.20263672  0.30908203 -0.04150391]",False,5
176,"[ 0.05224609 -0.36279297 -0.03076172 -0.10400391 -0.00634766 -0.33740234
  0.18896484 -0.20263672 -0.30908203  0.04150391]",False,5
177,"[-0.02197266  0.32080078  0.24658203  0.07177734 -0.36181641 -0.23193359
 -0.22900391  0.44970703  0.38232422  0.36572266]",False,6
178,"[ 0.02197266 -0.32080078 -0.24658203 -0.07177734  0.36181641  0.23193359
  0.22900391 -0.44970703 -0.38232422 -0.36572266]",False,6
179,"[-0.04492188  0.25585938 -0.38476562  0.08007812  0.12695312 -0.25195312
  0.22070312  0.05273438  0.18164062  0.16992188]",False,5
180,"[ 0.04492188 -0.25585938  0.38476562 -0.08007812 -0.12695312  0.25195312
 -0.22070312 -0.05273438 -0.18164062 -0.16992188]",False,4
181,"[ 0.07128906  0.15917969  0.08886719 -0.36621094 -0.09277344 -0.46972656
  0.45410156 -0.19238281 -0.44042969 -0.00878906]",False,6
182,"[-0.07128906 -0.15917969 -0.08886719  0.36621094  0.09277344  0.46972656
 -0.45410156  0.19238281  0.44042969  0.00878906]",False,6
183,"[-0.01953125  0.28515625  0.44140625 -0.26953125  0.01171875  0.23828125
 -0.42578125  0.06640625  0.33984375 -0.23046875]",False,6
184,"[ 0.01953125 -0.28515625 -0.44140625  0.26953125 -0.01171875 -0.23828125
  0.42578125 -0.06640625 -0.33984375  0.23046875]",False,6
